3,10,540
2,11.1183,1.6625,3.4437,4.3839,0.2121,0.0000,2.3788,0.0000,3.3788,0.0000
2,11.9664,3.7841,7.6029,6.6425,0.1870,0.0000,2.6341,0.0000,3.5528,0.0406
1,1.3710,1.3447,1.6610,2.7063,0.9883,0.9231,0.9441,0.9347,1.0233,0.8928
2,10.9455,3.6880,7.2547,7.4239,0.2029,0.0000,4.6087,0.1739,6.2319,0.2464
2,11.9562,3.4594,7.6928,3.8085,0.3712,0.0303,2.6288,0.1364,3.2879,0.1667
1,0.6597,1.2710,1.4255,2.8265,0.9797,0.9212,0.9279,0.9077,0.9392,0.8559
1,0.7472,0.7702,0.9811,2.2940,0.9907,0.9375,0.9583,0.9745,0.9074,1.0069
2,11.3787,2.8514,7.3590,2.9949,0.4098,0.1202,1.8907,0.1694,2.3388,0.1639
3,12.1163,5.0855,8.7845,5.9785,0.2222,0.0000,3.1759,0.0000,3.9537,0.0000
3,9.3217,4.4216,7.3995,8.8676,0.0000,0.0000,5.5926,0.0000,7.6667,0.0000
3,11.1714,2.4786,1.4087,6.6149,0.0000,0.0000,3.6282,0.0000,5.5641,0.0000
3,13.7791,0.9481,0.6602,4.3123,0.2804,0.0000,1.9788,0.0000,2.3757,0.0000
3,13.1491,2.1321,1.0034,6.8655,0.0000,0.0000,2.7287,0.0000,3.3023,0.0000
3,13.5433,2.1788,0.7233,7.0003,0.0000,0.0000,2.7907,0.0000,3.3023,0.0000
3,13.1011,0.8841,1.0482,7.6809,0.0000,0.0000,3.5000,0.0000,4.2549,0.0000
3,8.3689,0.8387,1.4177,4.0980,0.0541,0.0000,1.8559,0.0000,2.8018,0.0000
3,8.7877,0.8417,0.3043,3.3527,0.0000,0.0000,2.5000,0.0000,4.0000,0.0000
3,9.2110,0.9732,0.4006,3.5733,0.0000,0.0000,2.6354,0.0000,4.0938,0.0000
3,9.7594,0.9467,0.4285,3.8150,0.0000,0.0000,2.4167,0.0000,3.6667,0.0000
3,10.7331,0.3643,0.4251,4.8025,0.0000,0.0000,2.0388,0.0000,3.1008,0.0000
3,10.5777,0.3729,0.4365,4.6154,0.0000,0.0000,2.2000,0.0000,3.4167,0.0000
3,10.4282,0.3469,0.7179,4.4420,0.0000,0.0000,2.2479,0.0000,3.5470,0.0000
3,10.3575,0.7489,0.7159,4.3349,0.0000,0.0000,2.3070,0.0000,3.6491,0.0000
3,10.5196,0.6759,0.6741,4.3820,0.0000,0.0000,2.2667,0.0000,3.3250,0.0000
3,10.2599,0.6303,0.2390,4.4308,0.0000,0.0000,2.5619,0.0000,3.7619,0.0000
3,10.0075,0.7798,0.2393,4.4666,0.0000,0.0000,2.7396,0.0000,4.0313,0.0000
3,9.5642,0.5134,0.3622,4.1367,0.0000,0.0000,2.1622,0.0000,3.4595,0.0000
1,1.5278,1.5074,1.8181,2.5200,1.0196,1.0224,1.1905,1.0896,1.3557,1.0588
1,1.0189,0.4843,1.6005,1.4033,0.9731,0.9489,0.9892,0.5242,0.9892,0.2312
1,3.8500,3.2133,1.0673,3.4518,0.9036,0.9392,1.0922,0.7505,1.1342,0.7275
1,1.9096,2.3960,1.4002,3.2565,1.0026,1.0308,1.1615,1.0641,0.8359,1.0718
1,2.4380,1.0177,2.4222,1.9662,0.9778,0.9877,1.1556,0.9827,1.0988,0.9877
1,2.9289,1.6271,1.7520,2.3584,0.9320,0.7687,1.1122,0.0476,1.1735,0.0000
1,2.6726,2.0079,2.7884,3.0530,0.9630,0.9210,1.0321,0.1605,1.0346,0.1235
1,1.6623,1.4407,2.0319,3.1240,0.9927,1.0170,1.1484,1.0389,0.7397,1.0341
1,2.8465,0.3904,0.6562,2.6612,0.9650,0.9650,1.1725,0.9324,1.1049,0.9441
3,7.2643,2.1965,3.8835,6.9390,0.0370,0.0000,4.2963,0.0000,6.8333,0.0000
3,10.7304,2.2242,0.5500,3.7357,0.0362,0.0000,2.1739,0.0000,2.6594,0.0000
3,7.0805,1.5792,3.6728,9.1006,0.0000,0.0000,9.1111,0.0000,13.7407,0.0000
3,10.4875,2.2111,3.9123,5.5242,0.2963,0.0000,2.8333,0.0000,3.5556,0.0000
3,10.5610,2.4111,7.3762,7.1203,0.1190,0.0000,3.5714,0.0000,4.7738,0.0000
3,9.9606,1.9674,3.8051,6.5056,0.0323,0.0000,2.9570,0.0000,4.1720,0.0000
3,10.1453,1.8685,2.9119,8.0906,0.0000,0.0000,7.9167,0.0000,10.7778,0.0000
3,10.9283,2.5063,4.3859,6.2666,0.1449,0.0000,4.5507,0.0000,5.3913,0.0000
3,10.4114,2.7571,5.4438,8.2856,0.1111,0.0000,4.0494,0.0000,4.9383,0.0000
3,10.9791,2.7828,3.7687,6.0616,0.1750,0.0000,2.6500,0.0000,3.3250,0.0000
3,11.2789,1.9011,3.5526,5.2062,0.2604,0.0000,3.3854,0.0000,4.0000,0.0000
1,0.4849,1.3767,0.9903,1.2827,0.9644,1.0178,0.9847,1.0025,0.0382,0.9644
1,5.7460,2.6461,5.0491,6.6210,0.8476,0.6333,1.0619,0.0000,0.9667,0.0000
1,0.8999,0.6759,2.9819,1.3147,1.0127,1.0204,1.0916,1.0611,1.2468,1.0585
1,1.6700,1.0031,1.6483,1.6792,0.9926,0.9828,1.1275,0.9412,1.2353,0.9657
1,1.4919,0.9061,1.9862,1.6339,0.9710,0.9662,1.0870,0.9155,1.2174,0.9227
1,0.6941,0.6745,1.4696,0.7988,0.9975,0.9800,1.0576,0.9524,1.2080,0.9323
1,0.5139,0.6175,0.5690,0.3250,0.9850,0.9825,1.0301,0.9223,1.2105,0.9248
1,0.4153,0.5159,0.8553,0.4779,1.0050,0.9875,1.0251,0.9699,1.2080,0.9398
1,10.8880,3.2013,7.0622,5.6188,0.5862,0.1801,1.4406,0.0000,1.5402,0.0000
1,0.2782,0.3536,0.6295,0.8907,1.0050,1.0100,1.0274,0.9652,1.2189,0.9552
1,1.1465,0.6096,1.1812,0.9231,0.9798,0.9621,1.0152,0.9621,1.0455,0.9848
1,1.0692,0.4665,1.0873,0.7245,0.9773,0.9621,1.0126,0.9924,1.1667,0.9545
1,2.1611,0.9138,0.7638,0.9383,0.9303,0.9254,1.0871,0.9925,1.4776,0.9602
1,1.9567,1.2252,0.6395,1.6268,0.9502,0.9502,1.1144,0.9602,1.5000,0.9677
1,0.6404,0.4462,0.8949,1.3785,1.0349,1.0188,1.0296,0.9785,1.4489,0.9839
1,0.6504,0.4176,1.0556,1.8895,1.0500,1.0500,1.0972,1.0222,1.4889,1.0278
1,1.5645,1.0423,1.3041,1.5314,1.0000,0.9839,1.1075,1.0457,1.5188,1.0054
1,1.2982,1.2405,0.9978,1.2921,0.9871,0.9716,1.0646,1.0052,1.5065,1.0129
1,0.5994,0.5296,0.4444,1.4514,0.9615,0.9179,0.9821,0.9436,1.2872,0.9462
1,0.4777,0.8991,1.2172,1.2371,1.0109,1.0109,1.0519,1.0246,0.9891,1.0164
1,1.2635,0.8042,0.7305,2.1685,0.9055,0.9104,0.9552,0.9627,0.9055,1.0025
1,0.5060,0.8405,1.1284,0.6468,1.0217,1.0054,1.0569,1.0000,1.0217,0.9865
1,0.4551,0.4441,0.9497,0.3976,0.9893,0.9920,1.0027,0.9760,0.9707,0.9813
1,0.3417,0.4139,0.3356,1.2319,1.0217,1.0027,1.0488,0.9621,0.9106,1.0081
1,1.3841,0.5879,1.4145,1.9536,0.9835,0.8815,1.0413,0.2176,1.0579,0.1846
1,0.9391,0.9626,1.0646,0.8436,0.9973,1.0027,1.0574,1.0464,0.8880,1.0355
1,1.0637,0.8661,1.4767,0.4213,0.9550,0.9709,1.0476,1.0185,0.8651,1.0079
1,0.6480,0.4960,1.1446,1.2114,0.9790,0.9265,1.0000,0.2231,0.9659,0.1890
1,1.9503,0.8377,1.5350,1.5590,0.9404,0.8808,1.0190,0.2439,0.9946,0.2060
1,1.8885,0.7666,1.1019,1.6901,0.9366,0.8623,1.0303,0.2259,1.0303,0.1818
2,6.0818,1.0868,2.5721,2.1009,0.7564,0.4744,1.7500,0.1154,2.4423,0.1026
1,2.5374,1.1167,1.7643,0.9113,0.9306,0.8778,1.0861,0.2333,1.0056,0.2028
2,6.6935,1.6657,5.2104,3.9513,0.6522,0.5217,2.0072,0.1159,2.6884,0.1014
2,5.9252,1.2784,4.5861,4.6658,0.7619,0.6429,2.1111,0.1349,2.9683,0.0952
2,6.8862,1.2410,4.6985,3.5601,0.6667,0.5394,1.8182,0.1455,2.3152,0.0788
2,6.7362,1.6475,4.5039,3.3143,0.7126,0.5862,1.7414,0.1609,2.2011,0.0747
2,5.3017,1.0583,2.6900,4.1762,0.7886,0.5772,2.1301,0.0000,3.0000,0.0000
2,6.9464,1.6068,3.3941,4.9118,0.6098,0.4553,2.3496,0.0000,3.1463,0.0000
2,6.9823,1.1563,2.2258,3.3472,0.6013,0.4248,1.8170,0.0588,2.4183,0.0261
2,4.9519,2.1758,3.5914,3.7667,0.8939,0.6818,1.9697,0.4394,3.3106,0.3485
2,7.0018,3.1245,5.2671,4.4949,0.7467,0.5533,2.1600,0.4000,3.1733,0.3600
2,8.4885,3.2401,5.6269,3.6420,0.6923,0.5385,1.9333,0.3385,2.4769,0.3026
2,7.2163,3.3851,5.4873,6.0752,0.7037,0.6235,2.1667,0.3765,2.9198,0.3025
2,6.9378,2.6446,4.5236,6.2294,0.7778,0.6389,2.3056,0.4028,3.3194,0.3333
3,12.3038,0.3450,0.3652,6.9325,0.2095,0.0000,3.4381,0.0000,4.2000,0.0000
3,12.5112,0.4866,0.3729,7.0977,0.2072,0.0000,3.3063,0.0000,3.9189,0.0000
3,12.7394,0.6602,0.3708,7.2591,0.1802,0.0000,3.3333,0.0000,3.8739,0.0000
3,12.8108,0.9180,0.4021,7.4560,0.1622,0.0000,3.3243,0.0000,3.8468,0.0000
3,12.6297,1.0384,0.4496,7.7733,0.1429,0.0000,3.4571,0.0000,4.0952,0.0000
3,12.2612,0.8100,0.8257,8.1269,0.1333,0.0000,3.9111,0.0000,4.8333,0.0000
3,11.5080,0.2393,0.3638,8.3750,0.0000,0.0000,4.2179,0.0000,5.8974,0.0000
3,10.7489,0.5514,0.6559,8.3210,0.0000,0.0000,4.6667,0.0000,6.7273,0.0000
3,10.2598,0.5134,0.5077,9.1671,0.0000,0.0000,5.8627,0.0000,8.8627,0.0000
3,10.0179,0.6610,0.2992,9.4847,0.0000,0.0000,7.5128,0.0000,11.6667,0.0000
3,11.6053,1.5933,0.5104,6.4430,0.0909,0.0000,3.1414,0.0000,4.0606,0.0000
3,12.0576,0.9061,0.3137,6.4303,0.1333,0.0000,3.1333,0.0000,3.9048,0.0000
3,12.6743,0.4376,0.3536,6.9321,0.1389,0.0000,3.2963,0.0000,3.8426,0.0000
3,12.8354,0.3685,0.3088,7.0862,0.1481,0.0000,3.3148,0.0000,3.8333,0.0000
3,12.9050,0.4532,0.4861,6.9677,0.1532,0.0000,3.2072,0.0000,3.7297,0.0000
3,12.7791,0.3113,0.1762,7.3823,0.0667,0.0000,3.3810,0.0000,3.8762,0.0000
3,12.6289,0.3784,0.1119,7.7545,0.0313,0.0000,3.6458,0.0000,4.1771,0.0000
3,12.0869,0.6179,0.2390,7.7896,0.0000,0.0000,3.8736,0.0000,4.5517,0.0000
3,11.2832,0.9093,0.9626,6.6060,0.0707,0.0000,3.2828,0.0000,4.0000,0.0000
2,4.8190,2.5108,1.7074,3.8184,0.7481,0.6889,1.8074,0.2889,3.0963,0.0889
2,7.9534,1.7115,5.4822,4.1884,0.5648,0.2500,2.5463,0.0000,3.6574,0.0000
2,7.4676,2.2337,5.4228,4.2036,0.6417,0.4000,2.3167,0.0000,3.2250,0.0000
2,4.5645,1.7267,1.3704,3.5270,0.7524,0.6190,2.1143,0.2571,3.8095,0.2381
2,3.6667,2.7174,3.0649,3.1679,0.8431,0.7647,1.5229,0.3856,2.2484,0.3072
2,5.0087,1.1142,1.1722,3.5356,0.6563,0.5000,2.2708,0.1458,4.3333,0.0833
1,0.3719,0.3631,0.7339,0.3226,1.0051,0.9899,1.0152,0.9520,1.0101,0.9293
2,6.4257,2.8477,4.8894,5.4327,0.6762,0.4286,2.6476,0.1524,4.0762,0.1333
1,0.4479,0.3600,0.9874,0.4410,1.0025,0.9850,1.0276,0.9825,0.9950,0.9624
1,0.7004,0.6100,0.8370,0.5528,0.9901,0.9926,1.0247,0.9630,0.9753,0.9753
1,0.7330,0.5017,1.4286,0.3694,0.9757,0.9757,1.0219,0.9416,0.9684,0.9440
1,0.6054,0.3694,1.4497,0.4577,0.9828,0.9681,1.0196,0.9559,1.0049,0.9314
1,0.7319,0.4955,2.0766,0.3469,1.0125,0.9975,1.0501,0.9900,1.0301,0.9724
2,7.3720,2.8715,5.0127,5.0747,0.6349,0.4048,2.4444,0.1429,3.3968,0.0952
1,0.7619,0.5907,0.9208,0.4176,0.9826,0.9751,1.0224,0.9328,1.0025,0.9353
2,7.8189,2.9567,5.0800,4.4105,0.6667,0.4275,2.3116,0.0870,3.0290,0.0725
1,0.9753,0.7368,0.7349,0.6310,0.9681,0.9608,1.0196,0.9338,0.9877,0.9461
1,0.7700,0.6526,0.5078,0.7018,0.9975,0.9949,1.0483,0.9466,1.0382,0.9796
1,0.8205,0.7493,0.9350,0.9228,0.9930,0.9977,1.0350,1.0513,1.0256,1.0583
1,1.3125,1.2089,1.7625,1.2856,0.9566,0.9680,1.0000,1.0091,0.9772,1.0183
1,0.6882,1.2128,1.2388,1.3414,1.0214,1.0095,1.0167,1.0214,1.0524,1.0071
2,7.6193,2.9734,5.0011,3.9018,0.6667,0.4400,2.1533,0.1267,2.7467,0.0867
2,6.3799,2.6082,4.2572,1.2897,0.6957,0.5314,1.5314,0.2899,1.9855,0.2415
1,0.3484,0.5693,0.9383,0.3610,0.9903,0.9878,0.9805,0.9392,0.9781,0.9416
1,0.5781,0.9211,0.7391,1.3995,0.9684,0.9659,0.9659,0.9951,1.0000,0.9976
1,0.4774,0.3186,0.7515,0.3523,0.9974,0.9922,1.0207,1.0129,0.9690,1.0181
1,0.7328,0.4045,0.2916,1.9955,1.0266,1.0676,1.0990,1.0894,1.2029,1.0556
2,4.8007,1.6730,2.7417,4.1052,0.7778,0.7037,1.8963,0.3852,2.8000,0.3037
1,0.5513,1.1933,1.4849,1.1816,1.0301,1.0351,1.0652,1.1704,1.4461,1.1955
2,4.2709,0.9622,0.7479,3.7421,0.8049,0.7398,1.8780,0.3089,3.1951,0.2033
2,5.0458,0.7496,1.1048,4.0996,0.7917,0.7333,2.0917,0.3500,3.2583,0.2583
2,4.7431,0.7464,0.9385,4.3954,0.7863,0.7436,2.0855,0.3504,3.4530,0.2906
2,6.2178,1.4769,1.9638,4.4342,0.7754,0.6449,2.0725,0.3333,3.0652,0.2609
2,5.6572,1.5928,3.5593,4.6300,0.7630,0.6593,1.9556,0.3481,3.1111,0.2667
2,4.3562,1.2838,3.2886,4.0885,0.7778,0.6905,1.8571,0.3254,3.2857,0.2619
1,0.5508,1.0992,0.8487,0.6440,0.9831,0.9768,1.0042,1.0127,0.9916,0.9852
1,1.1481,0.7169,1.2089,1.7988,0.9632,0.9346,0.9898,0.9591,0.9632,0.9693
1,0.9591,0.4564,0.5514,0.8598,0.9873,0.9937,1.0042,1.0127,1.0949,0.9958
1,1.0002,0.7546,0.8020,1.5861,0.9894,1.0042,1.0467,1.0637,1.0361,1.1040
1,1.3581,1.2342,1.9023,0.9516,0.9652,0.9530,1.0225,1.0634,0.9939,1.0879
1,0.7898,1.4979,0.7222,0.8829,1.0021,0.9752,1.0435,0.9917,1.0435,0.9607
2,5.9270,1.2380,4.5983,4.6348,0.5309,0.3086,2.7284,0.1358,5.7037,0.1975
1,0.6918,1.2342,1.7780,1.0665,0.9665,0.9665,0.9783,1.0276,0.9763,1.0316
1,1.8256,1.1257,1.9510,0.8975,0.9675,0.9309,1.0467,0.9146,1.0163,0.8821
1,0.4594,0.3811,0.8828,1.7662,0.9854,0.9667,0.9688,0.9229,0.9667,0.9146
1,0.7950,0.7581,0.9222,1.1814,0.9542,0.9500,0.9792,0.9521,0.9187,0.9521
1,0.9227,0.4859,0.8118,0.8738,0.9765,0.9744,1.0192,0.9658,1.0000,0.9701
1,0.7934,0.7123,0.3351,0.9550,0.9611,0.9509,0.9898,0.9427,0.9611,0.9223
1,1.0596,0.3706,0.4827,2.6200,0.9895,0.8819,0.9873,0.9093,0.9895,0.9219
2,4.4075,1.2323,3.7044,3.6184,0.6078,0.3137,3.1765,0.2745,8.9608,0.3333
2,4.6890,0.8852,3.6858,3.6589,0.5667,0.3500,2.9333,0.2000,7.5500,0.2500
2,6.6519,1.1528,4.7009,4.1718,0.5625,0.3333,2.5521,0.1563,4.8958,0.1354
2,7.1513,1.4343,5.3715,4.2926,0.5794,0.3889,2.1587,0.1905,3.9048,0.1667
2,7.4869,2.2388,3.4659,5.2390,0.7387,0.4505,2.7658,0.2973,4.5315,0.2613
1,0.8099,1.2298,1.4942,0.9516,0.9669,0.9318,0.9883,0.8402,0.9903,0.8402
2,5.7135,1.6466,3.4701,4.8617,0.6344,0.3548,2.6237,0.4086,5.1613,0.4086
2,5.7198,1.2574,1.4465,4.6902,0.6344,0.4946,2.6021,0.6022,4.9892,0.6022
1,0.6692,0.9362,0.8846,1.1594,1.0000,0.9789,0.9916,0.9515,1.0084,0.9620
1,0.5456,0.6892,1.1389,0.3093,0.9867,0.9733,0.9978,0.9844,0.9667,1.0000
1,0.6076,0.6456,0.7884,1.0379,1.0266,1.0242,1.0459,1.0725,1.0217,1.1063
1,0.6471,0.8282,2.4207,1.9612,1.0451,1.0476,1.1028,1.0802,1.1128,1.0501
1,1.3872,1.1785,1.2136,1.0512,0.9817,0.9521,1.0365,0.9749,1.0183,0.9658
2,7.4329,1.9620,2.6891,4.4932,0.7697,0.6364,2.0303,0.6242,2.6303,0.5879
3,11.1661,5.0422,8.5965,11.9912,0.0000,0.0000,9.2308,0.0000,12.3077,0.0000
3,12.4918,5.2851,9.0773,9.5589,0.0000,0.0000,4.5119,0.0000,5.7143,0.0000
3,13.2384,1.9857,0.7736,11.0308,0.0000,0.0000,5.4697,0.0000,7.1061,0.0000
3,12.6227,2.1710,1.1033,9.5894,0.0000,0.0000,4.5600,0.0000,6.1467,0.0000
3,14.2748,3.6358,4.9698,5.4985,0.0544,0.0000,2.8707,0.0000,4.4830,0.0000
3,13.7980,0.6356,0.3509,5.6783,0.0200,0.0000,2.4200,0.0000,3.5333,0.0000
3,12.6865,0.6598,0.2107,5.5759,0.0000,0.0000,2.5426,0.0000,3.2016,0.0000
3,12.1983,0.3557,0.4006,5.4341,0.0000,0.0000,2.5556,0.0000,3.1984,0.0000
3,12.0249,0.3750,0.2658,5.5700,0.0000,0.0000,2.6500,0.0000,3.3833,0.0000
3,11.8801,0.3743,0.4305,5.8673,0.0000,0.0000,2.8198,0.0000,3.6847,0.0000
3,11.4689,0.3216,0.4795,5.7221,0.0000,0.0000,2.8241,0.0000,4.0185,0.0000
3,12.0617,0.7632,0.4376,5.7086,0.0000,0.0000,2.6583,0.0000,3.4667,0.0000
3,11.5515,1.2095,0.5720,4.1878,0.0544,0.0000,2.0544,0.0000,2.8435,0.0000
3,11.5374,1.5709,0.5440,4.3610,0.0074,0.0000,2.2222,0.0000,3.0815,0.0000
3,13.5584,0.8800,1.0092,5.2825,0.0667,0.0000,2.3600,0.0000,2.7733,0.0000
3,12.3662,1.7197,0.2357,10.6462,0.0000,0.0000,5.4091,0.0000,6.8485,0.0000
3,14.7747,0.7252,0.5343,7.0168,0.0000,0.0000,2.7014,0.0000,3.1667,0.0000
3,15.5902,0.5212,0.2559,4.9822,0.1592,0.0000,2.0995,0.0000,2.1592,0.0000
3,15.6432,0.4960,0.2382,4.8983,0.1739,0.0000,2.0483,0.0000,2.0966,0.0000
3,15.7028,0.3818,0.4648,4.8701,0.1762,0.0000,2.0333,0.0000,2.0762,0.0000
3,16.1872,1.0077,0.7689,5.5296,0.1449,0.0000,2.0918,0.0000,2.0676,0.0000
3,14.2685,1.4588,1.1803,6.1206,0.0133,0.0000,2.5600,0.0000,3.0133,0.0000
3,13.5371,1.4307,0.1805,6.8766,0.0000,0.0000,3.0081,0.0000,3.7073,0.0000
3,12.6971,1.3562,0.1942,7.8673,0.0000,0.0000,3.5657,0.0000,4.5960,0.0000
3,11.8961,1.3333,0.2478,8.9868,0.0000,0.0000,4.5467,0.0000,6.0667,0.0000
3,10.9406,0.6407,0.8498,6.7479,0.0000,0.0000,3.3111,0.0000,4.6667,0.0000
3,10.4554,0.6815,0.5372,6.5403,0.0000,0.0000,3.6538,0.0000,5.3974,0.0000
3,10.5536,0.6400,0.6977,6.5251,0.0000,0.0000,3.8133,0.0000,5.6533,0.0000
3,10.9524,0.4194,0.4633,6.3833,0.0000,0.0000,3.2778,0.0000,4.8667,0.0000
3,10.9344,0.2156,0.1119,6.8264,0.0000,0.0000,3.7160,0.0000,5.2593,0.0000
3,10.9052,0.4285,0.3944,7.0665,0.0000,0.0000,3.7407,0.0000,5.2346,0.0000
3,11.3021,0.6832,0.4893,7.2850,0.0000,0.0000,3.9487,0.0000,5.5897,0.0000
3,13.3274,1.4186,0.3186,6.8362,0.0000,0.0000,2.5969,0.0000,3.3721,0.0000
3,13.5159,0.4034,0.5314,7.3219,0.0000,0.0000,2.8632,0.0000,3.7009,0.0000
3,13.4099,0.6444,0.3967,7.5192,0.0000,0.0000,3.0180,0.0000,3.9820,0.0000
3,13.4514,0.5007,0.2881,8.3463,0.0000,0.0000,3.5657,0.0000,4.6465,0.0000
3,12.5543,0.7722,0.4818,7.2537,0.0000,0.0000,3.2745,0.0000,4.2353,0.0000
3,12.0770,1.3470,0.4871,7.1872,0.0000,0.0000,3.2626,0.0000,4.3636,0.0000
3,9.8420,3.3796,3.6475,7.2642,0.0000,0.0000,4.2754,0.0000,6.3043,0.0000
3,10.2278,0.2762,0.2589,6.9543,0.0000,0.0000,3.9028,0.0000,4.9167,0.0000
3,9.9690,0.2515,0.2425,7.1364,0.0000,0.0000,4.2121,0.0000,5.2121,0.0000
3,9.8824,0.2404,0.3931,7.4317,0.0000,0.0000,4.6000,0.0000,5.7000,0.0000
3,9.7753,0.4496,0.3987,7.7367,0.0000,0.0000,4.8246,0.0000,6.0877,0.0000
3,11.2647,1.5924,0.5179,6.1446,0.0202,0.0000,2.9798,0.0000,3.9091,0.0000
3,12.4904,0.7301,0.5104,5.6793,0.0930,0.0000,2.4806,0.0000,3.0310,0.0000
3,12.4452,0.3379,0.3750,5.5057,0.0870,0.0000,2.2899,0.0000,2.8406,0.0000
3,12.5763,0.4452,0.7368,5.1517,0.1522,0.0000,2.3913,0.0000,2.9638,0.0000
3,12.6177,0.3788,0.6514,4.8373,0.1806,0.0000,2.3264,0.0000,2.7917,0.0000
3,12.6398,0.2214,0.7702,4.9608,0.1769,0.0000,2.2585,0.0000,2.7007,0.0000
3,12.6411,0.3809,0.6839,4.5758,0.1950,0.0000,2.0880,0.0000,2.4969,0.0000
3,12.9516,0.6196,0.3012,4.3929,0.2244,0.0000,2.2564,0.0000,2.6090,0.0000
3,13.2867,1.0483,0.8867,4.5367,0.2485,0.0000,2.1939,0.0000,2.4667,0.0000
3,13.2742,0.7568,0.7952,4.6806,0.2453,0.0000,2.2390,0.0000,2.5346,0.0000
3,13.0793,0.6718,0.3849,4.6313,0.2244,0.0000,2.2244,0.0000,2.5641,0.0000
3,12.7060,0.5850,0.8344,4.0275,0.2182,0.0000,2.0970,0.0000,2.3879,0.0000
3,12.6435,0.4376,0.8212,4.1615,0.2244,0.0000,2.1859,0.0000,2.5256,0.0000
3,8.6461,1.2904,0.1884,7.1490,0.0000,0.0000,4.9412,0.0000,7.2941,0.0000
3,9.4609,0.8070,0.6383,4.8232,0.0494,0.0000,3.2099,0.0000,4.5185,0.0000
3,8.1423,1.5127,0.9663,4.8103,0.0000,0.0000,3.2754,0.0000,5.2899,0.0000
2,8.9478,2.8350,5.2079,1.5789,0.5614,0.2281,1.7719,0.0000,2.2807,0.0000
2,8.1690,2.2336,3.8106,2.1194,0.6090,0.2179,1.8590,0.0000,2.5192,0.0000
1,0.5168,0.6416,0.9204,0.8379,0.9845,1.0000,1.0439,0.3230,1.0620,0.0362
1,0.8677,0.5566,0.9871,1.0194,0.9819,1.0000,1.0775,0.3928,1.0388,0.0749
